"","year","group_name","team_id","country_name.x","country_code","matches_played","wins","draws","losses","goals_for","goals_against","goal_difference","points","rank","teams_qualifying","qualified","min_qualifier_points","max_non_qualifier_points","points_gap","tie_at_cutoff","treatment","points_diff","country_name.y","bicc_milper","bicc_milexp","bicc_gmi","wdi_expmil","wdi_pop","wdi_popurb","wdi_birth","wdi_death","wdi_mortinf","wdi_lifexp","wpp_medianage","wpp_sexratio","wdi_export","wdi_import","wdi_gdpcapcon2015","wdi_gdpgr","wdi_area","vdem_polyarchy","ht_colonial","atop_number","wdi_pop_log","v2paseatshare","milex","milex5yb","milex3yb","milex1yb","milex5ya","milex3ya","milex1ya","dmilex","dmilex5yb","dmilex3yb","dmilex1yb","dmilex5ya","dmilex3ya","dmilex1ya"
"160",2002,"Group D","T-57","Poland","POL",3,1,0,2,3,7,-4,3,4,2,0,4,3,1,FALSE,0,-1,"Poland",0.582771416172663,1.34177571400178,127.761215856219,1.89097402916196,38230364,61.7581534555696,9.3,9.4,7.3,74.4975609756098,34.79,93.923,28.6233983013403,32.1734007560509,7640.99307757777,1.90119437968586,306290,0.879,0,21,17.4591406269456,NA,1.89097402916196,1.52930955872386,NA,1.4648125666589,1.09188047859748,1.62865223371684,0.63383334613874,0.43,0.56,NA,-1.98,NA,0.29,-1.26
"161",2002,"Group E","T-60","Republic of Ireland","IRL",3,1,2,0,5,2,3,5,2,2,1,5,4,1,FALSE,1,1,"Ireland",0.357802941715761,0.589417395307564,60.8413471255673,0.63383334613874,3931947,59.6367259990731,15.4,7.5,5.5,77.6341463414634,31.895,98.792,90.449466813067,73.269862546548,45974.4881988842,5.89936506079005,68890,0.887,0,2,15.1846452810129,18.08,0.63383334613874,3.76709151041563,3.44761809928778,1.89097402916196,1.69394254893483,NA,1.33850675603337,-1.26,2.24,NA,0.43,0.6,NA,0.7
"162",2002,"Group E","T-11","Cameroon","CMR",3,1,1,1,2,3,-1,4,3,2,0,5,4,1,FALSE,0,-1,"Cameroon",0.0722794724143963,1.12826445413489,64.1976836127581,1.33850675603337,15725528,47.2589242513436,40.8,12.849,78.8,53.922,16.346,98.749,22.9861583659013,25.495564362059,1189.96707897027,4.47702683369155,472710,0.31,6,2,16.5707959370936,47.5,1.33850675603337,NA,1.4648125666589,0.63383334613874,2.70880829294998,1.09188047859748,1.62865223371684,0.7,NA,-1.98,-1.26,1.01,NA,0.29
"163",2002,"Group F","T-74","Sweden","SWE",3,1,2,0,4,3,1,5,1,2,1,5,4,1,FALSE,1,1,"Sweden",0.61741242012788,1.16854485223764,134.086571926996,1.62865223371684,8924958,84.1342508376823,10.7,10.6,3.3,79.8463414634146,38.64,98.025,41.1616688311214,35.9236498661188,42831.7584103774,2.27772867861897,407339.7,0.91,0,2,16.0043621797365,14.3142857142857,1.62865223371684,3.44761809928778,1.89097402916196,1.33850675603337,1.86662346180863,1.69394254893483,NA,0.29,NA,0.43,0.7,-0.84,0.6,NA
"164",2002,"Group F","T-28","England","ENG",3,1,2,0,2,1,1,5,2,2,1,5,4,1,FALSE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4648125666589,0.63383334613874,1.62865223371684,1.22376131677303,2.70880829294998,1.09188047859748,NA,-1.98,-1.26,0.29,-0.64,1.01,NA
"165",2002,"Group F","T-03","Argentina","ARG",3,1,1,1,2,2,0,4,3,2,0,5,4,1,FALSE,0,-1,"Argentina",0.305695880620824,0.887281752644456,81.6357934946178,1.09188047859748,38029349,89.5616701920513,18.702,7.531,15.8,74.312,27.148,97.234,28.3825969991682,13.370127359396,8861.56199282278,-10.8944848285903,2736690,0.825,2,3,17.4538687616932,NA,1.09188047859748,1.89097402916196,1.33850675603337,NA,3.75627739108018,1.86662346180863,1.69394254893483,NA,0.43,0.7,NA,2.53,-0.84,0.6
"166",2002,"Group G","T-41","Italy","ITA",3,1,1,1,4,3,1,4,2,2,1,4,3,1,FALSE,1,1,"Italy",0.733654189370352,1.20566760800196,127.244443006202,1.69394254893483,57089824,67.3538786566538,9.4,9.8,4.3,80.2292682926829,39.944,93.914,24.3126948188163,23.5586238603378,33267.4474482048,0.26992966378873,295718,0.841,0,12,17.8601364450841,NA,1.69394254893483,0.63383334613874,1.62865223371684,1.09188047859748,2.07919490158198,1.22376131677303,2.70880829294998,0.6,-1.26,0.29,NA,-1.68,-0.64,1.01
"167",2002,"Group G","T-18","Croatia","HRV",3,1,0,2,2,3,-1,3,3,2,0,4,3,1,FALSE,0,-1,"Croatia",1.44498637031534,1.67708298964169,197.383875205132,2.70880829294998,4302174,55.6745468592554,9,11.4,6.6,74.7173170731707,39.217,92.516,35.8915467723184,45.2694510237026,10062.0396800621,5.80332825904055,55912,0.771,0,10,15.2746310342959,NA,2.70880829294998,1.33850675603337,NA,1.69394254893483,1.9136927914289,3.75627739108018,1.86662346180863,1.01,0.7,NA,0.6,-0.17,2.53,-0.84
"168",2002,"Group G","T-25","Ecuador","ECU",3,1,0,2,2,4,-2,3,4,2,0,4,3,1,FALSE,0,-1,"Ecuador",0.642865339875068,1.343517778692,111.491419351861,1.86662346180863,13138472,61.2871268050958,24.655,4.908,21.9,73.164,21.588,99.962,25.7144168795696,29.0822270570441,4174.89793579965,4.92809549611376,248360,0.691,2,4,16.3910552781098,7.81818181818182,1.86662346180863,1.62865223371684,1.09188047859748,2.70880829294998,1.31996199535912,2.07919490158198,1.22376131677303,-0.84,0.29,NA,1.01,-0.59,-1.68,-0.64
"169",2002,"Group H","T-06","Belgium","BEL",3,1,2,0,6,5,1,5,2,2,1,5,3,2,FALSE,1,2,"Belgium",0.484498249640377,0.946410278332551,105.847840139846,1.22376131677303,10332785,82.6509663267055,10.9,10.2,4.5,78.0756097560976,38.43,95.764,70.8312976956765,65.2538517924041,36600.862592332,1.70689430349601,30333,0.885,0,4,16.1508324078572,NA,1.22376131677303,NA,1.69394254893483,1.86662346180863,0.793455134933818,1.9136927914289,3.75627739108018,-0.64,NA,0.6,-0.84,-0.53,-0.17,2.53
"170",2002,"Group H","T-62","Russia","RUS",3,1,0,2,4,4,0,3,3,2,0,5,3,2,FALSE,0,-2,"Russian Federation (the)",1.73879823301535,2.06515225956525,226.664048277214,3.75627739108018,145306497,73.2929008030615,9.7,16.2,13.8,65.1287804878049,36.111,87.319,35.2125940630626,24.432851668898,5910.171875,4.69999190914258,16380940,0.351,0,49,18.7943558419249,NA,3.75627739108018,1.09188047859748,2.70880829294998,1.22376131677303,0.788233877461469,1.31996199535912,2.07919490158198,2.53,NA,1.01,-0.64,-0.01,-0.59,-1.68
"171",2006,"Group A","T-25","Ecuador","ECU",3,2,0,1,5,3,2,6,2,2,1,6,3,3,FALSE,1,3,"Ecuador",0.618246045327164,1.41399382905113,107.179854229334,2.07919490158198,14086131,62.2099988435587,22.968,4.923,18.8,74.01,22.644,99.895,35.7016851677807,30.1406704488754,4706.98056823816,4.34113198577639,248360,0.703,2,4,16.4607012542584,12,2.07919490158198,1.69394254893483,1.86662346180863,3.75627739108018,1.38651514016655,0.793455134933818,1.9136927914289,-1.68,0.6,-0.84,2.53,0.6,-0.53,-0.17
"172",2006,"Group A","T-57","Poland","POL",3,1,0,2,2,4,-2,3,3,2,0,6,3,3,FALSE,0,-3,"Poland",0.543835670795923,1.36037488702738,129.334249716567,1.9136927914289,38141267,61.4199688499096,9.8,9.7,6.3,75.1439024390244,35.86,93.562,37.6580412251077,40.0427623151275,9137.658508498,6.20210710934373,306320,0.875,0,21,17.4568073773016,NA,1.9136927914289,2.70880829294998,1.22376131677303,2.07919490158198,1.08657956101875,0.788233877461469,1.31996199535912,-0.17,1.01,-0.64,-1.68,-0.3,-0.01,-0.59
"173",2006,"Group B","T-74","Sweden","SWE",3,1,2,0,3,2,1,5,2,2,1,5,3,2,FALSE,1,2,"Sweden",0.533773757076558,1.00646489587072,124.655548595971,1.31996199535912,9080505,84.4553200620359,11.7,10,2.8,80.7487804878049,39.404,98.465,47.5983472649069,40.731913626917,48078.3520110084,4.67607488877992,407339.7,0.911,0,2,16.021640365771,14.2714285714286,1.31996199535912,1.86662346180863,3.75627739108018,1.9136927914289,0.297483414235144,1.38651514016655,0.793455134933818,-0.59,-0.84,2.53,-0.17,-0.79,0.6,-0.53
"174",2006,"Group B","T-55","Paraguay","PRY",3,1,0,2,2,2,0,3,3,2,0,5,3,2,FALSE,0,-2,"Paraguay",0.862821608139935,0.733558832930518,74.7590857430463,0.793455134933818,5505148,59.0202286834627,23.301,5.171,25.2,71.584,20.733,101.879,46.2930851780555,38.4404461267571,4349.31197066239,4.80711719268376,397300,0.594,2,4,15.5211942124278,NA,0.793455134933818,1.22376131677303,2.07919490158198,1.31996199535912,3.76149530543532,1.08657956101875,0.788233877461469,-0.53,-0.64,-1.68,-0.59,3.46,-0.3,-0.01
"175",2006,"Group C","T-03","Argentina","ARG",3,2,1,0,8,1,7,7,1,2,1,7,3,4,FALSE,1,4,"Argentina",0.12971963850902,0.69006367019642,76.9976153408888,0.788233877461469,39622115,90.3033726521064,18.161,7.445,14,75.279,27.983,97.377,23.0266946038115,17.4067852681036,11870.2791559298,8.04715150043027,2736690,0.789,2,3,17.4948979799401,NA,0.788233877461469,3.75627739108018,1.9136927914289,0.793455134933818,0.262213532811969,0.297483414235144,1.38651514016655,-0.01,2.53,-0.17,-0.53,-3.5,-0.79,0.6
"176",2006,"Group C","T-48","Netherlands","NLD",3,2,1,0,3,1,2,7,2,2,1,7,3,4,FALSE,1,4,"Netherlands (the)",0.379290211916578,1.03250045273331,100.632789050857,1.38651514016655,16346101,84.6532280358545,11.3,8.3,4.3,79.6975609756098,38.29,97.472,68.1457296355057,59.0498839038274,43841.1223404104,3.53737509680782,33760,0.863,0,4,16.6094999559208,17.34,1.38651514016655,2.07919490158198,1.31996199535912,0.788233877461469,1.56811468416419,3.76149530543532,1.08657956101875,0.6,-1.68,-0.59,-0.01,1.31,3.46,-0.3
"177",2006,"Group C","T-42","Ivory Coast","CIV",3,1,0,2,5,6,-1,3,3,2,0,7,3,4,FALSE,0,-4,"Côte d'Ivoire",0.704433227301665,0.941011828553702,67.2003696089119,1.08657956101875,20546802,45.5035131674326,41.441,11.996,78.1,52.885,15.541,100.714,32.8409302334209,30.8494468280311,1437.77453798586,2.81557859252327,318000,0.433,6,4,16.8382158663584,NA,1.08657956101875,1.9136927914289,0.793455134933818,1.38651514016655,1.8177309027711,0.262213532811969,0.297483414235144,-0.3,-0.17,-0.53,0.6,0.25,-3.5,-0.79
"178",2006,"Group D","T-46","Mexico","MEX",3,1,1,1,4,3,1,4,2,2,1,4,2,2,FALSE,1,2,"Mexico",0.350050845527305,0.327870258887633,40.1068518569417,0.297483414235144,107253666,76.4982455683657,21.482,5.575,18.5,73.746,23.676,95.413,26.5547481705759,27.927367918041,9813.8280424425,4.80501352746852,1943950,0.671,2,1,18.4907072970064,16.2333333333333,0.297483414235144,1.31996199535912,0.788233877461469,1.08657956101875,1.66641016588365,1.56811468416419,3.76149530543532,-0.79,-0.59,-0.01,-0.3,-0.15,1.31,3.46
"179",2006,"Group D","T-02","Angola","AGO",3,0,2,1,1,2,-1,2,3,2,0,4,2,2,FALSE,0,-2,"Angola",1.50372456597252,2.36321014116111,195.205160673227,3.76149530543532,20015279,56.8939032662772,46.123,13.757,89.1,52.965,16.236,96.848,56.8533385666593,27.7712655504947,3065.05576243895,11.8418178757044,1246700,0.169,7,8,16.812006489857,NA,3.76149530543532,0.793455134933818,1.38651514016655,0.297483414235144,1.97737744775679,1.8177309027711,0.262213532811969,3.46,-0.53,0.6,-0.79,0.31,0.25,-3.5
"180",2006,"Group E","T-32","Ghana","GHA",3,2,0,1,4,3,1,6,2,2,1,6,3,3,FALSE,1,3,"Ghana",0.461200664215077,0.300854493759918,33.7586705440582,0.262213532811969,23040702,48.1388926229785,33.877,9.161,52.1,59.975,18.479,99.562,24.6561904908957,39.8628637530195,1185.26570738595,6.39991260618034,227540,0.736,5,5,16.9527728620778,NA,0.262213532811969,0.788233877461469,1.08657956101875,3.76149530543532,2.29892381866626,1.66641016588365,1.56811468416419,-3.5,-0.01,-0.3,3.46,0.32,-0.15,1.31
"181",2006,"Group E","T-20","Czech Republic","CZE",3,1,0,2,3,4,-1,3,3,2,0,6,3,3,FALSE,0,-3,"Czechia",0.298026290639479,1.17600942761685,116.669381527335,1.56811468416419,10238905,73.578883191735,10.3,10.2,3.3,76.5243902439024,37.955,95.717,64.8869825723489,62.164032482667,16107.3042502688,6.62317299177447,77250,0.9,0,14,16.1417052382641,20,1.56811468416419,1.38651514016655,0.297483414235144,0.262213532811969,2.77159181333191,1.97737744775679,1.8177309027711,1.31,0.6,-0.79,-3.5,0.47,0.31,0.25
"182",2006,"Group F","T-04","Australia","AUS",3,1,1,1,5,5,0,4,2,2,1,4,2,2,FALSE,1,2,"Australia",0.299631718182622,1.25761922431543,106.818299236823,1.8177309027711,20450966,85.7492544263523,12.9,6.4,4.7,81.0414634146342,35.646,98.727,19.8193564623907,21.6685358865245,51682.8925230537,2.7709261737475,7682300,0.877,0,5,16.8335406765013,NA,1.8177309027711,1.08657956101875,3.76149530543532,1.56811468416419,1.44636242435988,2.29892381866626,1.66641016588365,0.25,-0.3,3.46,1.31,-1.33,0.32,-0.15
"183",2006,"Group F","T-18","Croatia","HRV",3,0,2,1,2,3,-1,2,3,2,0,4,2,2,FALSE,0,-2,"Croatia",0.887858608348806,1.20848387255489,159.313237644583,1.66641016588365,4311159,55.4685969711483,9.33,11.341,5.5,75.8368292682927,40.182,92.577,37.5454017738774,45.9716818178151,12104.0421469867,5.06907770841399,55964,0.775,0,10,15.276717335443,NA,1.66641016588365,0.297483414235144,0.262213532811969,1.8177309027711,7.84836521143522,2.77159181333191,1.97737744775679,-0.15,-0.79,-3.5,0.25,6.4,0.47,0.31
"184",2006,"Group G","T-30","France","FRA",3,1,2,0,3,1,2,5,2,2,1,5,4,1,FALSE,1,1,"France",0.545630011865201,1.28648870189614,129.760285894501,1.97737744775679,63622342,77.3467240068648,13.1,8.3,3.3,80.8121951219512,38.134,93.818,28.9278484836141,28.9414290456532,35645.4162427116,2.71406448755236,538950,0.874,0,32,17.9684752559309,NA,1.97737744775679,3.76149530543532,1.56811468416419,1.66641016588365,0.433229899207479,1.44636242435988,2.29892381866626,0.31,3.46,1.31,-0.15,-7.42,-1.33,0.32
"185",2006,"Group G","T-71","South Korea","KOR",3,1,1,1,3,4,-1,4,3,2,0,5,4,1,FALSE,0,-1,"Korea (the Republic of)",1.96514243593678,1.65310674255195,215.047978282758,2.29892381866626,48438292,81.566462110512,9.2,5,4.1,78.6682926829268,34.181,103.505,34.4457182771661,33.9292326630601,23162.1860111297,5.24500550580342,96880,0.846,0,4,17.6958012159119,NA,2.29892381866626,0.262213532811969,1.8177309027711,1.97737744775679,1.00348106887351,7.84836521143522,2.77159181333191,0.32,-3.5,0.25,0.31,0.57,6.4,0.47
"186",2006,"Group H","T-81","Ukraine","UKR",3,2,0,1,5,4,1,6,2,2,1,6,1,5,FALSE,1,5,"Ukraine",0.728016704884097,1.68879351818188,181.787714278529,2.77159181333191,47278694,68.0293347798948,9.787,16.149,13.5,67.49,37.895,86.919,43.2186231235111,45.9624295155199,2298.13232421875,7.57142076322967,579360,0.58,0,34,17.6715703080072,23.825,2.77159181333191,1.56811468416419,1.66641016588365,2.29892381866626,2.36122792330691,0.433229899207479,1.44636242435988,0.47,1.31,-0.15,0.32,1.36,-7.42,-1.33
"187",2006,"Group H","T-79","Tunisia","TUN",3,0,1,2,3,6,-3,1,3,2,0,6,1,5,FALSE,0,-5,"Tunisia",0.696633954180317,1.1433131110383,112.445607392327,1.44636242435988,10346410,65.5209809651521,16.612,5.309,18.2,73.888,26.088,100.747,46.0285163540679,47.912414055363,3444.5513526091,5.24409983246916,155360,0.191,6,7,16.1521501576025,NA,1.44636242435988,1.8177309027711,1.97737744775679,2.77159181333191,2.75678087939637,1.00348106887351,7.84836521143522,-1.33,0.25,0.31,0.47,0.4,0.57,6.4
"188",2006,"Group H","T-63","Saudi Arabia","SAU",3,0,1,2,2,7,-5,1,4,2,0,6,1,5,FALSE,0,-5,"Saudi Arabia",1.22341202441099,3.24334846691347,251.781129725847,7.84836521143522,21459144,81.2008588083072,21.35,2.741,13.7,74.762,21.23,145.106,59.8319082445442,30.1126964323542,21616.3355772516,3.31348473625901,2149690,0.019,0,6,16.8816614062072,NA,7.84836521143522,1.66641016588365,2.29892381866626,1.44636242435988,4.90402300595835,2.36122792330691,0.433229899207479,6.4,-0.15,0.32,-1.33,2.15,1.36,-7.42
"189",2010,"Group A","T-46","Mexico","MEX",3,1,1,1,3,2,1,4,2,2,1,4,4,0,TRUE,1,0,"Mexico",0.388849446791445,0.437122447711667,44.9819493724667,0.433229899207479,113623895,76.5244441414713,20.331,5.733,16.2,73.718,24.81,95.53,29.0174601154993,30.2559244138859,9389.06722084275,4.9713345832195,1943950,0.661,2,1,18.5484043854421,NA,0.433229899207479,1.97737744775679,2.77159181333191,7.84836521143522,NA,2.75678087939637,1.00348106887351,-7.42,0.31,0.47,6.4,NA,0.4,0.57
"190",2010,"Group A","T-70","South Africa","ZAF",3,1,1,1,3,5,-2,4,3,2,0,4,4,0,TRUE,0,0,"South Africa",0.0619110731506584,0.828210063549127,84.1459567681256,1.00348106887351,52344051,62.6299120560569,22.178,11.349,35.4,58.886,23.641,92.729,25.7834176267221,24.6226695358778,5953.94506512821,3.03973288127956,1213090,0.77,5,3,17.7733488498549,NA,1.00348106887351,2.29892381866626,1.44636242435988,0.433229899207479,1.61704968465109,4.90402300595835,2.36122792330691,0.57,0.32,-1.33,-7.42,NA,2.15,1.36
"191",2010,"Group B","T-71","South Korea","KOR",3,1,1,1,5,6,-1,4,2,2,1,4,3,1,FALSE,1,1,"Korea (the Republic of)",1.84916613274745,1.59430543895053,205.36957778249,2.36122792330691,49554112,81.9685075986486,9.4,5.1,3.3,80.1170731707317,36.59,103.088,45.2718606886955,42.7560070236169,26623.0487122927,6.98166138853071,97200,0.769,0,4,17.718575802179,NA,2.36122792330691,2.77159181333191,7.84836521143522,1.00348106887351,0.282687655236928,NA,2.75678087939637,1.36,0.47,6.4,0.57,-1.33,NA,0.4
"192",2010,"Group B","T-33","Greece","GRC",3,1,0,2,2,5,-3,3,3,2,0,4,3,1,FALSE,0,-1,"Greece",1.11243019643827,1.59386349315618,195.272376340071,2.75678087939637,11121341,76.3631476983077,10.3,9.8,3.3,80.3878048780488,40.334,95.893,21.7288294018439,29.1936887978789,21547.724178239,-5.6937412158003,128900,0.907,0,13,16.2243764330411,NA,2.75678087939637,1.44636242435988,0.433229899207479,2.36122792330691,1.85259869583961,1.61704968465109,4.90402300595835,0.4,-1.33,-7.42,1.36,1.57,NA,2.15
"193",2010,"Group C","T-83","United States","USA",3,1,2,0,4,3,1,5,1,2,1,5,4,1,FALSE,1,1,"United States of America (the)",0.272444741593089,2.07964804083242,172.73074698398,4.90402300595835,309378227,80.6997744673366,13,7.995,6.2,78.5414634146342,35.92,99.52,12.3413608086534,15.8785344260197,52555.7695134023,2.69519257744442,9147420,0.902,0,18,19.5500751219399,50,4.90402300595835,7.84836521143522,1.00348106887351,2.75678087939637,0.94903257605427,0.282687655236928,NA,2.15,6.4,0.57,0.4,-0.9,-1.33,NA
"194",2010,"Group C","T-28","England","ENG",3,1,2,0,2,1,1,5,2,2,1,5,4,1,FALSE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433229899207479,2.36122792330691,4.90402300595835,1.39710181036952,1.85259869583961,1.61704968465109,NA,-7.42,1.36,2.15,0.45,1.57,NA
"195",2010,"Group C","T-69","Slovenia","SVN",3,1,1,1,3,3,0,4,3,2,0,5,4,1,FALSE,0,-1,"Slovenia",0.624006545546449,1.14440006878458,122.01926281357,1.61704968465109,2048583,50.1194862794826,10.9,9.1,2.6,79.4219512195122,40.515,98.111,64.8408281230436,63.765747302319,20444.1201295876,1.11213719306735,20146.2,0.873,0,4,14.5326588926,NA,1.61704968465109,1.00348106887351,2.75678087939637,NA,1.24987774042242,0.94903257605427,0.282687655236928,NA,0.57,0.4,NA,-0.15,-0.9,-1.33
"196",2010,"Group D","T-32","Ghana","GHA",3,1,1,1,2,2,0,4,2,2,1,4,4,0,TRUE,1,0,"Ghana",0.566114368768209,0.314201200896876,39.7945462939918,0.282687655236928,25474995,50.7296926788704,32.672,8.604,45.7,61.297,19.179,99.766,29.4767179831573,45.901097808525,1381.2279503506,7.89971194051621,227540,0.766,5,5,17.0532079408022,NA,0.282687655236928,2.36122792330691,4.90402300595835,1.61704968465109,1.20991906751486,1.39710181036952,1.85259869583961,-1.33,1.36,2.15,NA,-0.04,0.45,1.57
"197",2010,"Group D","T-04","Australia","AUS",3,1,1,1,3,6,-3,4,3,2,0,4,4,0,TRUE,0,0,"Australia",0.284176593837751,1.26320809801212,105.352950180455,1.85259869583961,22031750,86.2198600512143,13.7,6.5,4,81.6951219512195,36.043,99.142,19.7322237124156,20.658283373645,53768.349733441,2.21004795300735,7682300,0.898,0,5,16.9079951527547,23,1.85259869583961,2.75678087939637,NA,0.282687655236928,1.48615299877848,1.24987774042242,0.94903257605427,1.57,0.4,NA,-1.33,0.28,-0.15,-0.9
"198",2010,"Group E","T-44","Japan","JPN",3,2,0,1,4,2,2,6,2,2,1,6,3,3,FALSE,1,3,"Japan",0.275845130207249,0.781451218796641,68.867924858106,0.94903257605427,128070000,90.6228586840649,8.5,9.5,2.4,82.8426829268293,44.24,95.765,14.9185034496428,13.5799692441961,32942.2020783835,4.09791791943181,364500,0.857,0,4,18.6680875474023,NA,0.94903257605427,4.90402300595835,1.61704968465109,1.85259869583961,1.12710510056221,1.20991906751486,1.39710181036952,-0.9,2.15,NA,1.57,-0.36,-0.04,0.45
"199",2010,"Group E","T-22","Denmark","DNK",3,1,0,2,3,6,-3,3,3,2,0,6,3,3,FALSE,0,-3,"Denmark",0.409317603870515,1.0190246868798,115.483784558851,1.39710181036952,5547683,86.8652420043945,11.4,9.8,3.5,79.1,39.558,98.283,50.5907805356338,43.7969476962718,51209.4492757775,1.58289703108802,40000,0.922,0,3,15.5288909210772,NA,1.39710181036952,NA,0.282687655236928,0.94903257605427,1.3816644927099,1.48615299877848,1.24987774042242,0.45,NA,-1.33,-0.9,0.25,0.28,-0.15
"200",2010,"Group F","T-68","Slovakia","SVK",3,1,1,1,4,5,-1,4,2,2,1,4,3,1,FALSE,1,1,"Slovakia",0.322680352413259,0.974168687083762,124.160065541548,1.24987774042242,5391428,54.5650740704331,11.2,9.9,5.7,75.1121951219512,36.14,94.811,77.0810820862371,78.0274155953488,14596.1477776887,6.79058159142423,48091,0.852,0,16,15.500320842861,16.6666666666667,1.24987774042242,1.61704968465109,1.85259869583961,1.39710181036952,2.25424093293149,1.12710510056221,1.20991906751486,-0.15,NA,1.57,0.45,0.87,-0.36,-0.04
"201",2010,"Group F","T-49","New Zealand","NZL",3,0,3,0,2,2,0,3,3,2,0,4,3,1,FALSE,0,-1,"New Zealand",0.276804420758438,0.928986592890346,78.9412170381238,1.20991906751486,4350700,85.8614043258228,14.68,6.53,5.2,80.9048780487805,35.884,95.69,30.197296130602,27.9074444706067,35489.7631519026,1.45863634911349,263310,0.896,0,2,15.2858473096589,NA,1.20991906751486,0.282687655236928,0.94903257605427,1.24987774042242,0.687220165933277,1.3816644927099,1.48615299877848,-0.04,-1.33,-0.9,-0.15,-1.57,0.25,0.28
"202",2010,"Group G","T-58","Portugal","PRT",3,1,2,0,7,0,7,5,2,2,1,5,4,1,FALSE,1,1,"Portugal",0.878158983562828,1.06952782302717,128.241981984299,1.48615299877848,10573100,61.0788867241731,9.6,10,3,79.0268292682927,40.482,91.703,30.0275851235273,37.6616550692709,19698.6836791397,1.73762453640036,91590,0.898,0,6,16.1738235977235,NA,1.48615299877848,1.85259869583961,1.39710181036952,1.20991906751486,1.330244423168,2.25424093293149,1.12710510056221,0.28,1.57,0.45,-0.04,0.64,0.87,-0.36
"203",2010,"Group G","T-42","Ivory Coast","CIV",3,1,1,1,4,3,1,4,3,2,0,5,4,1,FALSE,0,-1,"Côte d'Ivoire",0.586985160219597,0.97935031038659,64.6805600989595,1.12710510056221,22488065,47.2374301523201,40.936,10.851,68.8,55.282,16.69,102.84,33.4995745908321,33.9733654904249,1540.52927270246,6.84804939907013,318000,0.447,6,4,16.9284952819948,NA,1.12710510056221,0.94903257605427,1.24987774042242,1.48615299877848,0.495321031372806,0.687220165933277,1.3816644927099,-0.36,-0.9,-0.15,0.28,-0.83,-1.57,0.25
"204",2010,"Group H","T-73","Spain","ESP",3,2,0,1,4,2,2,6,1,2,1,6,4,2,FALSE,1,2,"Spain",0.50440951459868,1.02891749645849,107.748121323175,1.3816644927099,46576897,78.5138156234888,10.4,8.2,3.2,81.6268292682927,39.182,97.996,25.8278133398939,26.865556633508,25766.2515825743,0.0941223116369514,500010,0.891,0,18,17.6566152036279,NA,1.3816644927099,1.39710181036952,1.20991906751486,1.12710510056221,1.80811715937665,1.330244423168,2.25424093293149,0.25,0.45,-0.04,-0.36,1.31,0.64,0.87
"205",2010,"Group H","T-13","Chile","CHL",3,2,0,1,3,2,1,6,2,2,1,6,4,2,FALSE,1,2,"Chile",0.756934009006184,1.47324729243321,136.378941974479,2.25424093293149,17181464,86.9560135592209,14.23,5.76,7.5,79.095,31.719,98.904,37.9039943184914,31.8136858185424,11649.2897090856,5.85165102224047,743532,0.887,2,3,16.6593416862565,NA,2.25424093293149,1.24987774042242,1.48615299877848,1.3816644927099,1.9671068502734,0.495321031372806,0.687220165933277,0.87,-0.15,0.28,0.25,0.16,-0.83,-1.57
"206",2010,"Group H","T-75","Switzerland","CHE",3,1,1,1,1,1,0,4,3,2,0,6,4,2,FALSE,0,-2,"Switzerland",0.48913981619088,0.603105831163268,117.57660941621,0.687220165933277,7824909,73.6086716419323,10.3,8,3.9,82.2463414634147,40.516,97.017,64.8376280081055,55.2274952612351,81315.4228307049,3.24339715656356,39513.225,0.897,0,2,15.8728226649299,NA,0.687220165933277,1.20991906751486,1.12710510056221,2.25424093293149,1.24625944103127,1.80811715937665,1.330244423168,-1.57,-0.04,-0.36,0.87,-0.72,1.31,0.64
"207",2014,"Group A","T-09","Brazil","BRA",3,2,1,0,7,2,5,7,1,2,1,7,3,4,FALSE,1,4,"Brazil",0.502600886186783,1.00807441564959,74.0464839307754,1.330244423168,200085127,85.4331367898168,14.784,5.998,14,74.823,30.023,97.624,11.0119428189165,13.6734629943755,9338.34170840985,0.503955740273241,8358140,0.877,7,5,19.1142534689554,7.37272727272727,1.330244423168,1.48615299877848,1.3816644927099,0.687220165933277,2.36784026258467,1.9671068502734,0.495321031372806,0.64,0.28,0.25,-1.57,1.12,0.16,-0.83
"208",2014,"Group A","T-46","Mexico","MEX",3,2,1,0,4,1,3,7,2,2,1,7,3,4,FALSE,1,4,"Mexico",0.351088429928966,0.492065847346753,44.6796833689893,0.495321031372806,119784261,76.9741367091766,18.959,5.705,14.3,74.404,25.951,95.381,31.462992199988,32.6354168351336,9862.48125444199,2.50376350288664,1943950,0.62,2,1,18.6012028577194,NA,0.495321031372806,1.12710510056221,2.25424093293149,1.330244423168,1.0677761217949,1.24625944103127,1.80811715937665,-0.83,-0.36,0.87,0.64,-1.3,-0.72,1.31
